State/Area,Year,Month,UnemploymentRate
Utah,2020,07,5.7
Utah,2020,08,4.8
Utah,2020,09,4.5
Utah,2020,10,4.0
Utah,2020,11,3.8
Utah,2020,12,3.6
Utah,2021,01,3.4
Utah,2021,02,3.3
Utah,2021,03,3.1
Utah,2021,04,3.0
Utah,2021,05,2.9
Utah,2021,06,2.8
Utah,2021,07,2.7
Utah,2021,08,2.6
Utah,2021,09,2.5
Utah,2021,10,2.4
Utah,2021,11,2.3
Utah,2021,12,2.2
Utah,2022,01,2.2
Utah,2022,02,2.2
Utah,2022,03,2.3
Utah,2022,04,2.3
Utah,2022,05,2.3
Utah,2022,06,2.3
Utah,2022,07,2.4
Utah,2022,08,2.4
Utah,2022,09,2.5
Utah,2022,10,2.5
Utah,2022,11,2.5
Utah,2022,12,2.5
Utah,2023,01,2.5
Utah,2023,02,2.5
Utah,2023,03,2.5
Utah,2023,04,2.5
Utah,2023,05,2.6
Utah,2023,06,2.6
Utah,2023,07,2.7
Utah,2023,08,2.7
Utah,2023,09,2.8
Utah,2023,10,2.8
Utah,2023,11,2.9
Utah,2023,12,2.9
Utah,2024,01,2.9
Utah,2024,02,3.0
Utah,2024,03,3.0
Utah,2024,04,3.1
Utah,2024,05,3.2
Utah,2024,06,3.3
Utah,2024,07,3.3
Utah,2024,08,3.3
Utah,2024,09,3.3
Utah,2024,10,3.3
Utah,2024,11,3.3
Utah,2024,12,3.3
Utah,2025,01,3.2
Utah,2025,02,3.2
Utah,2025,03,3.1
Utah,2025,04,3.1
Utah,2025,05,3.2
Utah,2025,06,3.2
Utah,2025,07,3.3
Utah,2025,08,3.3
Utah,2025,09,3.4
Vermont,2000,01,2.8
Vermont,2000,02,2.7
Vermont,2000,03,2.7
Vermont,2000,04,2.7
Vermont,2000,05,2.7
Vermont,2000,06,2.8
Vermont,2000,07,2.8
Vermont,2000,08,2.8
Vermont,2000,09,2.8
Vermont,2000,10,2.8
Vermont,2000,11,2.8
Vermont,2000,12,2.9
Vermont,2001,01,2.9
Vermont,2001,02,3.0
Vermont,2001,03,3.1
Vermont,2001,04,3.1
Vermont,2001,05,3.2
Vermont,2001,06,3.2
Vermont,2001,07,3.2
Vermont,2001,08,3.2
Vermont,2001,09,3.3
Vermont,2001,10,3.4
Vermont,2001,11,3.5
Vermont,2001,12,3.5
Vermont,2002,01,3.6
Vermont,2002,02,3.7
Vermont,2002,03,3.7
Vermont,2002,04,3.8
Vermont,2002,05,3.9
Vermont,2002,06,3.9
Vermont,2002,07,3.9
Vermont,2002,08,4.0
Vermont,2002,09,4.1
Vermont,2002,10,4.2
Vermont,2002,11,4.2
Vermont,2002,12,4.3
Vermont,2003,01,4.4
Vermont,2003,02,4.4
Vermont,2003,03,4.4
Vermont,2003,04,4.4
Vermont,2003,05,4.4
Vermont,2003,06,4.4
Vermont,2003,07,4.4
Vermont,2003,08,4.4
Vermont,2003,09,4.3
Vermont,2003,10,4.3
Vermont,2003,11,4.2
Vermont,2003,12,4.1
Vermont,2004,01,4.0
Vermont,2004,02,3.9
Vermont,2004,03,3.8
Vermont,2004,04,3.8
Vermont,2004,05,3.7
Vermont,2004,06,3.6
Vermont,2004,07,3.6
Vermont,2004,08,3.5
Vermont,2004,09,3.5
Vermont,2004,10,3.5
Vermont,2004,11,3.4
Vermont,2004,12,3.4
Vermont,2005,01,3.4
Vermont,2005,02,3.4
Vermont,2005,03,3.4
Vermont,2005,04,3.4
Vermont,2005,05,3.4
Vermont,2005,06,3.4
Vermont,2005,07,3.5
Vermont,2005,08,3.5
Vermont,2005,09,3.5
Vermont,2005,10,3.6
Vermont,2005,11,3.6
Vermont,2005,12,3.6
Vermont,2006,01,3.5
Vermont,2006,02,3.5
Vermont,2006,03,3.5
Vermont,2006,04,3.5
Vermont,2006,05,3.6
Vermont,2006,06,3.7
Vermont,2006,07,3.7
Vermont,2006,08,3.8
Vermont,2006,09,3.8
Vermont,2006,10,3.9
Vermont,2006,11,3.9
Vermont,2006,12,3.8
Vermont,2007,01,3.8
Vermont,2007,02,3.8
Vermont,2007,03,3.8
Vermont,2007,04,3.8
Vermont,2007,05,3.8
Vermont,2007,06,3.8
Vermont,2007,07,3.9
Vermont,2007,08,3.9
Vermont,2007,09,4.0
Vermont,2007,10,4.0
Vermont,2007,11,4.0
Vermont,2007,12,4.0
Vermont,2008,01,4.0
Vermont,2008,02,4.0
Vermont,2008,03,4.0
Vermont,2008,04,4.1
Vermont,2008,05,4.2
Vermont,2008,06,4.3
Vermont,2008,07,4.4
Vermont,2008,08,4.5
Vermont,2008,09,4.7
Vermont,2008,10,4.9
Vermont,2008,11,5.2
Vermont,2008,12,5.5
Vermont,2009,01,5.9
Vermont,2009,02,6.2
Vermont,2009,03,6.5
Vermont,2009,04,6.7
Vermont,2009,05,6.7
Vermont,2009,06,6.7
Vermont,2009,07,6.7
Vermont,2009,08,6.6
Vermont,2009,09,6.6
Vermont,2009,10,6.5
Vermont,2009,11,6.5
Vermont,2009,12,6.6
Vermont,2010,01,6.6
Vermont,2010,02,6.5
Vermont,2010,03,6.5
Vermont,2010,04,6.4
Vermont,2010,05,6.3
Vermont,2010,06,6.2
Vermont,2010,07,6.1
Vermont,2010,08,6.0
Vermont,2010,09,6.0
Vermont,2010,10,6.0
Vermont,2010,11,6.0
Vermont,2010,12,5.9
Vermont,2011,01,5.8
Vermont,2011,02,5.7
Vermont,2011,03,5.6
Vermont,2011,04,5.5
Vermont,2011,05,5.5
Vermont,2011,06,5.4
Vermont,2011,07,5.4
Vermont,2011,08,5.3
Vermont,2011,09,5.3
Vermont,2011,10,5.2
Vermont,2011,11,5.1
Vermont,2011,12,5.0
Vermont,2012,01,4.9
Vermont,2012,02,4.8
Vermont,2012,03,4.8
Vermont,2012,04,4.8
Vermont,2012,05,4.8
Vermont,2012,06,4.9
Vermont,2012,07,4.9
Vermont,2012,08,4.8
Vermont,2012,09,4.8
Vermont,2012,10,4.7
Vermont,2012,11,4.6
Vermont,2012,12,4.6
Vermont,2013,01,4.6
Vermont,2013,02,4.5
Vermont,2013,03,4.5
Vermont,2013,04,4.5
Vermont,2013,05,4.5
Vermont,2013,06,4.5
Vermont,2013,07,4.5
Vermont,2013,08,4.4
Vermont,2013,09,4.4
Vermont,2013,10,4.3
Vermont,2013,11,4.2
Vermont,2013,12,4.1
Vermont,2014,01,4.1
Vermont,2014,02,4.0
Vermont,2014,03,4.0
Vermont,2014,04,3.9
Vermont,2014,05,3.9
Vermont,2014,06,3.9
Vermont,2014,07,3.9
Vermont,2014,08,3.9
Vermont,2014,09,3.9
Vermont,2014,10,3.9
Vermont,2014,11,3.8
Vermont,2014,12,3.7
Vermont,2015,01,3.7
Vermont,2015,02,3.6
Vermont,2015,03,3.6
Vermont,2015,04,3.5
Vermont,2015,05,3.5
Vermont,2015,06,3.5
Vermont,2015,07,3.5
Vermont,2015,08,3.4
Vermont,2015,09,3.4
Vermont,2015,10,3.4
Vermont,2015,11,3.3
Vermont,2015,12,3.3
Vermont,2016,01,3.2
Vermont,2016,02,3.2
Vermont,2016,03,3.2
Vermont,2016,04,3.1
Vermont,2016,05,3.1
Vermont,2016,06,3.1
Vermont,2016,07,3.1
Vermont,2016,08,3.1
Vermont,2016,09,3.1
Vermont,2016,10,3.1
Vermont,2016,11,3.1
Vermont,2016,12,3.1
Vermont,2017,01,3.1
Vermont,2017,02,3.1
Vermont,2017,03,3.1
Vermont,2017,04,3.0
Vermont,2017,05,2.9
Vermont,2017,06,2.9
Vermont,2017,07,2.9
Vermont,2017,08,2.9
Vermont,2017,09,2.9
Vermont,2017,10,2.9
Vermont,2017,11,2.9
Vermont,2017,12,2.8
Vermont,2018,01,2.8
Vermont,2018,02,2.8
Vermont,2018,03,2.7
Vermont,2018,04,2.6
Vermont,2018,05,2.5
Vermont,2018,06,2.5
Vermont,2018,07,2.4
Vermont,2018,08,2.4
Vermont,2018,09,2.4
Vermont,2018,10,2.3
Vermont,2018,11,2.3
Vermont,2018,12,2.3
Vermont,2019,01,2.3
Vermont,2019,02,2.2
Vermont,2019,03,2.1
Vermont,2019,04,2.0
Vermont,2019,05,2.0
Vermont,2019,06,2.0
Vermont,2019,07,2.0
Vermont,2019,08,2.1
Vermont,2019,09,2.1
Vermont,2019,10,2.2
Vermont,2019,11,2.1
Vermont,2019,12,2.1
Vermont,2020,01,2.1
Vermont,2020,02,2.2
Vermont,2020,03,2.4
Vermont,2020,04,14.1
Vermont,2020,05,9.6
Vermont,2020,06,7.7
Vermont,2020,07,6.6
Vermont,2020,08,5.4
Vermont,2020,09,4.9
Vermont,2020,10,4.3
Vermont,2020,11,4.2
Vermont,2020,12,4.3
Vermont,2021,01,4.4
Vermont,2021,02,4.5
Vermont,2021,03,4.4
Vermont,2021,04,4.3
Vermont,2021,05,4.0
Vermont,2021,06,3.7
Vermont,2021,07,3.5
Vermont,2021,08,3.3
Vermont,2021,09,3.1
Vermont,2021,10,2.9
Vermont,2021,11,2.7
Vermont,2021,12,2.6
Vermont,2022,01,2.5
Vermont,2022,02,2.4
Vermont,2022,03,2.3
Vermont,2022,04,2.3
Vermont,2022,05,2.3
Vermont,2022,06,2.3
Vermont,2022,07,2.3
Vermont,2022,08,2.4
Vermont,2022,09,2.4
Vermont,2022,10,2.4
Vermont,2022,11,2.4
Vermont,2022,12,2.2
Vermont,2023,01,2.1
Vermont,2023,02,2.0
Vermont,2023,03,1.8
Vermont,2023,04,1.8
Vermont,2023,05,1.7
Vermont,2023,06,1.8
Vermont,2023,07,1.8
Vermont,2023,08,1.9
Vermont,2023,09,2.0
Vermont,2023,10,2.0
Vermont,2023,11,2.0
Vermont,2023,12,2.0
Vermont,2024,01,2.0
Vermont,2024,02,2.0
Vermont,2024,03,2.1
Vermont,2024,04,2.1
Vermont,2024,05,2.2
Vermont,2024,06,2.3
Vermont,2024,07,2.4
Vermont,2024,08,2.5
Vermont,2024,09,2.5
Vermont,2024,10,2.5
Vermont,2024,11,2.5
Vermont,2024,12,2.5
Vermont,2025,01,2.6
Vermont,2025,02,2.6
Vermont,2025,03,2.6
Vermont,2025,04,2.6
Vermont,2025,05,2.6
Vermont,2025,06,2.6
Vermont,2025,07,2.6
Vermont,2025,08,2.5
Vermont,2025,09,2.5
Virginia,2000,01,2.5
Virginia,2000,02,2.4
Virginia,2000,03,2.4
Virginia,2000,04,2.3
Virginia,2000,05,2.3
Virginia,2000,06,2.3
Virginia,2000,07,2.3
Virginia,2000,08,2.2
Virginia,2000,09,2.2
Virginia,2000,10,2.2
Virginia,2000,11,2.2
Virginia,2000,12,2.2
Virginia,2001,01,2.3
Virginia,2001,02,2.4
Virginia,2001,03,2.6
Virginia,2001,04,2.7
Virginia,2001,05,2.9
Virginia,2001,06,3.0
Virginia,2001,07,3.2
Virginia,2001,08,3.4
Virginia,2001,09,3.6
Virginia,2001,10,3.8
Virginia,2001,11,4.0
Virginia,2001,12,4.1
Virginia,2002,01,4.2
Virginia,2002,02,4.3
Virginia,2002,03,4.3
Virginia,2002,04,4.3
Virginia,2002,05,4.3
Virginia,2002,06,4.2
Virginia,2002,07,4.2
Virginia,2002,08,4.1
Virginia,2002,09,4.1
Virginia,2002,10,4.1
Virginia,2002,11,4.1
Virginia,2002,12,4.1
Virginia,2003,01,4.1
Virginia,2003,02,4.2
Virginia,2003,03,4.2
Virginia,2003,04,4.2
Virginia,2003,05,4.2
Virginia,2003,06,4.2
Virginia,2003,07,4.2
Virginia,2003,08,4.1
Virginia,2003,09,4.1
Virginia,2003,10,4.0
Virginia,2003,11,3.9
Virginia,2003,12,3.9
Virginia,2004,01,3.9
Virginia,2004,02,3.8
Virginia,2004,03,3.8
Virginia,2004,04,3.8
Virginia,2004,05,3.8
Virginia,2004,06,3.7
Virginia,2004,07,3.7
Virginia,2004,08,3.7
Virginia,2004,09,3.6
Virginia,2004,10,3.6
Virginia,2004,11,3.6
Virginia,2004,12,3.6
Virginia,2005,01,3.6
Virginia,2005,02,3.6
Virginia,2005,03,3.6
Virginia,2005,04,3.6
Virginia,2005,05,3.5
Virginia,2005,06,3.5
Virginia,2005,07,3.5
Virginia,2005,08,3.5
Virginia,2005,09,3.5
Virginia,2005,10,3.4
Virginia,2005,11,3.3
Virginia,2005,12,3.3
Virginia,2006,01,3.2
Virginia,2006,02,3.1
Virginia,2006,03,3.0
Virginia,2006,04,3.0
Virginia,2006,05,3.0
Virginia,2006,06,3.1
Virginia,2006,07,3.1
Virginia,2006,08,3.1
Virginia,2006,09,3.1
Virginia,2006,10,3.1
Virginia,2006,11,3.1
Virginia,2006,12,3.0
Virginia,2007,01,3.0
Virginia,2007,02,2.9
Virginia,2007,03,2.9
Virginia,2007,04,2.9
Virginia,2007,05,2.9
Virginia,2007,06,3.0
Virginia,2007,07,3.0
Virginia,2007,08,3.1
Virginia,2007,09,3.2
Virginia,2007,10,3.3
Virginia,2007,11,3.3
Virginia,2007,12,3.4
Virginia,2008,01,3.4
Virginia,2008,02,3.4
Virginia,2008,03,3.5
Virginia,2008,04,3.6
Virginia,2008,05,3.7
Virginia,2008,06,3.9
Virginia,2008,07,4.0
Virginia,2008,08,4.2
Virginia,2008,09,4.4
Virginia,2008,10,4.6
Virginia,2008,11,4.9
Virginia,2008,12,5.3
Virginia,2009,01,5.8
Virginia,2009,02,6.2
Virginia,2009,03,6.5
Virginia,2009,04,6.7
Virginia,2009,05,6.9
Virginia,2009,06,6.9
Virginia,2009,07,7.0
Virginia,2009,08,7.0
Virginia,2009,09,7.0
Virginia,2009,10,7.0
Virginia,2009,11,7.1
Virginia,2009,12,7.1
Virginia,2010,01,7.1
Virginia,2010,02,7.1
Virginia,2010,03,7.0
Virginia,2010,04,7.0
Virginia,2010,05,6.9
Virginia,2010,06,6.8
Virginia,2010,07,6.7
Virginia,2010,08,6.7
Virginia,2010,09,6.7
Virginia,2010,10,6.6
Virginia,2010,11,6.6
Virginia,2010,12,6.5
Virginia,2011,01,6.4
Virginia,2011,02,6.3
Virginia,2011,03,6.3
Virginia,2011,04,6.2
Virginia,2011,05,6.3
Virginia,2011,06,6.3
Virginia,2011,07,6.3
Virginia,2011,08,6.4
Virginia,2011,09,6.3
Virginia,2011,10,6.3
Virginia,2011,11,6.2
Virginia,2011,12,6.1
Virginia,2012,01,6.0
Virginia,2012,02,6.0
Virginia,2012,03,5.9
Virginia,2012,04,5.9
Virginia,2012,05,5.9
Virginia,2012,06,5.9
Virginia,2012,07,5.8
Virginia,2012,08,5.8
Virginia,2012,09,5.7
Virginia,2012,10,5.7
Virginia,2012,11,5.6
Virginia,2012,12,5.6
Virginia,2013,01,5.6
Virginia,2013,02,5.6
Virginia,2013,03,5.6
Virginia,2013,04,5.6
Virginia,2013,05,5.6
Virginia,2013,06,5.6
Virginia,2013,07,5.6
Virginia,2013,08,5.5
Virginia,2013,09,5.5
Virginia,2013,10,5.4
Virginia,2013,11,5.4
Virginia,2013,12,5.3
Virginia,2014,01,5.3
Virginia,2014,02,5.3
Virginia,2014,03,5.2
Virginia,2014,04,5.2
Virginia,2014,05,5.2
Virginia,2014,06,5.1
Virginia,2014,07,5.1
Virginia,2014,08,5.0
Virginia,2014,09,4.9
Virginia,2014,10,4.9
Virginia,2014,11,4.8
Virginia,2014,12,4.8
Virginia,2015,01,4.7
Virginia,2015,02,4.7
Virginia,2015,03,4.6
Virginia,2015,04,4.6
Virginia,2015,05,4.5
Virginia,2015,06,4.4
Virginia,2015,07,4.3
Virginia,2015,08,4.2
Virginia,2015,09,4.2
Virginia,2015,10,4.1
Virginia,2015,11,4.1
Virginia,2015,12,4.1
Virginia,2016,01,4.0
Virginia,2016,02,4.0
Virginia,2016,03,4.0
Virginia,2016,04,4.0
Virginia,2016,05,4.0
Virginia,2016,06,4.0
Virginia,2016,07,4.0
Virginia,2016,08,4.0
Virginia,2016,09,4.0
Virginia,2016,10,4.0
Virginia,2016,11,4.0
Virginia,2016,12,4.0
Virginia,2017,01,4.0
Virginia,2017,02,3.9
Virginia,2017,03,3.8
Virginia,2017,04,3.7
Virginia,2017,05,3.7
Virginia,2017,06,3.6
Virginia,2017,07,3.5
Virginia,2017,08,3.5
Virginia,2017,09,3.5
Virginia,2017,10,3.5
Virginia,2017,11,3.4
Virginia,2017,12,3.4
Virginia,2018,01,3.4
Virginia,2018,02,3.3
Virginia,2018,03,3.2
Virginia,2018,04,3.1
Virginia,2018,05,2.9
Virginia,2018,06,2.8
Virginia,2018,07,2.8
Virginia,2018,08,2.8
Virginia,2018,09,2.8
Virginia,2018,10,2.9
Virginia,2018,11,3.0
Virginia,2018,12,3.0
Virginia,2019,01,3.1
Virginia,2019,02,3.0
Virginia,2019,03,2.9
Virginia,2019,04,2.8
Virginia,2019,05,2.7
Virginia,2019,06,2.5
Virginia,2019,07,2.5
Virginia,2019,08,2.5
Virginia,2019,09,2.6
Virginia,2019,10,2.7
Virginia,2019,11,2.7
Virginia,2019,12,2.7
Virginia,2020,01,2.8
Virginia,2020,02,2.9
Virginia,2020,03,3.2
Virginia,2020,04,11.9
Virginia,2020,05,10.0
Virginia,2020,06,8.9
Virginia,2020,07,8.3
Virginia,2020,08,7.3
Virginia,2020,09,6.7
Virginia,2020,10,5.9
Virginia,2020,11,5.3
Virginia,2020,12,5.0
Virginia,2021,01,4.8
Virginia,2021,02,4.7
Virginia,2021,03,4.5
Virginia,2021,04,4.4
Virginia,2021,05,4.2
Virginia,2021,06,4.0
Virginia,2021,07,3.8
Virginia,2021,08,3.5
Virginia,2021,09,3.3
Virginia,2021,10,3.1
Virginia,2021,11,2.9
Virginia,2021,12,2.8
Virginia,2022,01,2.7
Virginia,2022,02,2.6
Virginia,2022,03,2.6
Virginia,2022,04,2.6
Virginia,2022,05,2.5
Virginia,2022,06,2.5
Virginia,2022,07,2.6
Virginia,2022,08,2.7
Virginia,2022,09,2.8
Virginia,2022,10,2.9
Virginia,2022,11,2.9
Virginia,2022,12,2.9
Virginia,2023,01,2.9
Virginia,2023,02,2.8
Virginia,2023,03,2.7
Virginia,2023,04,2.6
Virginia,2023,05,2.5
Virginia,2023,06,2.5
Virginia,2023,07,2.5
Virginia,2023,08,2.6
Virginia,2023,09,2.7
Virginia,2023,10,2.8
Virginia,2023,11,2.8
Virginia,2023,12,2.9
Virginia,2024,01,2.8
Virginia,2024,02,2.8
Virginia,2024,03,2.8
Virginia,2024,04,2.8
Virginia,2024,05,2.8
Virginia,2024,06,2.8
Virginia,2024,07,2.8
Virginia,2024,08,2.9
Virginia,2024,09,2.9
Virginia,2024,10,2.9
Virginia,2024,11,2.9
Virginia,2024,12,2.9
Virginia,2025,01,3.0
Virginia,2025,02,3.1
Virginia,2025,03,3.2
Virginia,2025,04,3.3
Virginia,2025,05,3.4
Virginia,2025,06,3.5
Virginia,2025,07,3.6
Virginia,2025,08,3.6
Virginia,2025,09,3.5
Washington,2000,01,4.8
Washington,2000,02,4.8
Washington,2000,03,4.9
Washington,2000,04,4.9
Washington,2000,05,5.0
Washington,2000,06,5.1
Washington,2000,07,5.1
Washington,2000,08,5.2
Washington,2000,09,5.2
Washington,2000,10,5.2
Washington,2000,11,5.2
Washington,2000,12,5.3
Washington,2001,01,5.4
Washington,2001,02,5.5
Washington,2001,03,5.6
Washington,2001,04,5.7
Washington,2001,05,5.8
Washington,2001,06,5.8
Washington,2001,07,5.9
Washington,2001,08,6.1
Washington,2001,09,6.3
Washington,2001,10,6.6
Washington,2001,11,6.8
Washington,2001,12,7.1
Washington,2002,01,7.2
Washington,2002,02,7.3
Washington,2002,03,7.3
Washington,2002,04,7.3
Washington,2002,05,7.2
Washington,2002,06,7.2
Washington,2002,07,7.1
Washington,2002,08,7.0
Washington,2002,09,7.0
Washington,2002,10,7.0
Washington,2002,11,7.1
Washington,2002,12,7.1
Washington,2003,01,7.2
Washington,2003,02,7.2
Washington,2003,03,7.3
Washington,2003,04,7.4
Washington,2003,05,7.4
Washington,2003,06,7.5
Washington,2003,07,7.4
Washington,2003,08,7.4
Washington,2003,09,7.3
Washington,2003,10,7.2
Washington,2003,11,7.0
Washington,2003,12,6.9
Washington,2004,01,6.8
Washington,2004,02,6.7
Washington,2004,03,6.6
Washington,2004,04,6.4
Washington,2004,05,6.3
Washington,2004,06,6.2
Washington,2004,07,6.1
Washington,2004,08,6.1
Washington,2004,09,6.0
Washington,2004,10,6.0
Washington,2004,11,5.9
Washington,2004,12,5.9
Washington,2005,01,5.8
Washington,2005,02,5.8
Washington,2005,03,5.7
Washington,2005,04,5.7
Washington,2005,05,5.6
Washington,2005,06,5.6
Washington,2005,07,5.6
Washington,2005,08,5.6
Washington,2005,09,5.5
Washington,2005,10,5.5
Washington,2005,11,5.3
Washington,2005,12,5.2
Washington,2006,01,5.1
Washington,2006,02,5.0
Washington,2006,03,4.9
Washington,2006,04,5.0
Washington,2006,05,5.0
Washington,2006,06,5.0
Washington,2006,07,5.1
Washington,2006,08,5.1
Washington,2006,09,5.0
Washington,2006,10,5.0
Washington,2006,11,4.9
Washington,2006,12,4.8
Washington,2007,01,4.7
Washington,2007,02,4.6
Washington,2007,03,4.5
Washington,2007,04,4.5
Washington,2007,05,4.5
Washington,2007,06,4.5
Washington,2007,07,4.6
Washington,2007,08,4.7
Washington,2007,09,4.7
Washington,2007,10,4.7
Washington,2007,11,4.7
Washington,2007,12,4.6
Washington,2008,01,4.6
Washington,2008,02,4.6
Washington,2008,03,4.6
Washington,2008,04,4.7
Washington,2008,05,4.8
Washington,2008,06,5.0
Washington,2008,07,5.2
Washington,2008,08,5.3
Washington,2008,09,5.4
Washington,2008,10,5.7
Washington,2008,11,6.0
Washington,2008,12,6.5
Washington,2009,01,7.0
Washington,2009,02,7.4
Washington,2009,03,7.7
Washington,2009,04,8.3
Washington,2009,05,8.8
Washington,2009,06,9.1
Washington,2009,07,9.5
Washington,2009,08,9.8
Washington,2009,09,10.2
Washington,2009,10,10.2
Washington,2009,11,10.2
Washington,2009,12,10.3
Washington,2010,01,10.4
Washington,2010,02,10.3
Washington,2010,03,10.2
Washington,2010,04,10.1
Washington,2010,05,9.9
Washington,2010,06,9.8
Washington,2010,07,9.8
Washington,2010,08,9.9
Washington,2010,09,9.9
Washington,2010,10,9.9
Washington,2010,11,9.9
Washington,2010,12,9.8
Washington,2011,01,9.7
Washington,2011,02,9.6
Washington,2011,03,9.5
Washington,2011,04,9.5
Washington,2011,05,9.5
Washington,2011,06,9.5
Washington,2011,07,9.5
Washington,2011,08,9.5
Washington,2011,09,9.4
Washington,2011,10,9.3
Washington,2011,11,9.1
Washington,2011,12,9.1
Washington,2012,01,9.0
Washington,2012,02,8.9
Washington,2012,03,8.9
Washington,2012,04,8.9
Washington,2012,05,9.0
Washington,2012,06,9.1
Washington,2012,07,8.8
Washington,2012,08,8.4
Washington,2012,09,8.0
Washington,2012,10,7.7
Washington,2012,11,7.4
Washington,2012,12,7.2
Washington,2013,01,7.0
Washington,2013,02,6.6
Washington,2013,03,6.6
Washington,2013,04,6.7
Washington,2013,05,6.7
Washington,2013,06,6.7
Washington,2013,07,6.7
Washington,2013,08,6.7
Washington,2013,09,6.6
Washington,2013,10,6.5
Washington,2013,11,6.4
Washington,2013,12,6.3
Washington,2014,01,6.3
Washington,2014,02,6.2
Washington,2014,03,6.1
Washington,2014,04,6.0
Washington,2014,05,6.0
Washington,2014,06,5.9
Washington,2014,07,5.9
Washington,2014,08,5.9
Washington,2014,09,5.8
Washington,2014,10,5.8
Washington,2014,11,5.7
Washington,2014,12,5.6
Washington,2015,01,5.6
Washington,2015,02,5.5
Washington,2015,03,5.5
Washington,2015,04,5.5
Washington,2015,05,5.4
Washington,2015,06,5.4
Washington,2015,07,5.4
Washington,2015,08,5.4
Washington,2015,09,5.4
Washington,2015,10,5.4
Washington,2015,11,5.4
Washington,2015,12,5.4
Washington,2016,01,5.4
Washington,2016,02,5.4
Washington,2016,03,5.3
Washington,2016,04,5.3
Washington,2016,05,5.3
Washington,2016,06,5.3
Washington,2016,07,5.2
Washington,2016,08,5.2
Washington,2016,09,5.1
Washington,2016,10,5.0
Washington,2016,11,4.9
Washington,2016,12,4.9
Washington,2017,01,4.8
Washington,2017,02,4.7
Washington,2017,03,4.7
Washington,2017,04,4.6
Washington,2017,05,4.6
Washington,2017,06,4.6
Washington,2017,07,4.6
Washington,2017,08,4.6
Washington,2017,09,4.7
Washington,2017,10,4.7
Washington,2017,11,4.6
Washington,2017,12,4.6
Washington,2018,01,4.6
Washington,2018,02,4.5
Washington,2018,03,4.5
Washington,2018,04,4.4
Washington,2018,05,4.3
Washington,2018,06,4.3
Washington,2018,07,4.2
Washington,2018,08,4.2
Washington,2018,09,4.3
Washington,2018,10,4.4
Washington,2018,11,4.5
Washington,2018,12,4.6
Washington,2019,01,4.7
Washington,2019,02,4.6
Washington,2019,03,4.6
Washington,2019,04,4.4
Washington,2019,05,4.3
Washington,2019,06,4.2
Washington,2019,07,4.1
Washington,2019,08,4.0
Washington,2019,09,3.9
Washington,2019,10,3.9
Washington,2019,11,3.8
Washington,2019,12,3.7
Washington,2020,01,3.6
Washington,2020,02,3.8
Washington,2020,03,6.0
Washington,2020,04,17.1
Washington,2020,05,13.6
Washington,2020,06,11.7
Washington,2020,07,10.5
Washington,2020,08,9.0
Washington,2020,09,8.2
Washington,2020,10,7.3
Washington,2020,11,6.9
Washington,2020,12,6.7
Washington,2021,01,6.4
Washington,2021,02,6.2
Washington,2021,03,5.9
Washington,2021,04,5.7
Washington,2021,05,5.5
Washington,2021,06,5.3
Washington,2021,07,5.1
Washington,2021,08,4.9
Washington,2021,09,4.7
Washington,2021,10,4.4
Washington,2021,11,4.2
Washington,2021,12,4.0
Washington,2022,01,4.0
Washington,2022,02,3.9
Washington,2022,03,3.9
Washington,2022,04,4.0
Washington,2022,05,4.0
Washington,2022,06,4.0
Washington,2022,07,4.0
Washington,2022,08,4.1
Washington,2022,09,4.2
Washington,2022,10,4.2
Washington,2022,11,4.2
Washington,2022,12,4.2
Washington,2023,01,4.1
Washington,2023,02,4.1
Washington,2023,03,4.0
Washington,2023,04,4.0
Washington,2023,05,4.0
Washington,2023,06,4.0
Washington,2023,07,4.1
Washington,2023,08,4.2
Washington,2023,09,4.3
Washington,2023,10,4.5
Washington,2023,11,4.5
Washington,2023,12,4.6
Washington,2024,01,4.6
Washington,2024,02,4.6
Washington,2024,03,4.6
Washington,2024,04,4.6
Washington,2024,05,4.6
Washington,2024,06,4.5
Washington,2024,07,4.5
Washington,2024,08,4.5
Washington,2024,09,4.4
Washington,2024,10,4.4
Washington,2024,11,4.4
Washington,2024,12,4.4
Washington,2025,01,4.3
Washington,2025,02,4.4
Washington,2025,03,4.4
Washington,2025,04,4.4
Washington,2025,05,4.5
Washington,2025,06,4.5
Washington,2025,07,4.5
Washington,2025,08,4.5
Washington,2025,09,4.5
West Virginia,2000,01,5.9
West Virginia,2000,02,5.7
West Virginia,2000,03,5.7
West Virginia,2000,04,5.6
West Virginia,2000,05,5.6
West Virginia,2000,06,5.6
West Virginia,2000,07,5.5
West Virginia,2000,08,5.5
West Virginia,2000,09,5.5
West Virginia,2000,10,5.4
West Virginia,2000,11,5.4
West Virginia,2000,12,5.3
West Virginia,2001,01,5.3
West Virginia,2001,02,5.2
West Virginia,2001,03,5.2
West Virginia,2001,04,5.2
West Virginia,2001,05,5.1
West Virginia,2001,06,5.1
West Virginia,2001,07,5.1
West Virginia,2001,08,5.2
West Virginia,2001,09,5.3
West Virginia,2001,10,5.4
West Virginia,2001,11,5.6
West Virginia,2001,12,5.7
West Virginia,2002,01,5.8
West Virginia,2002,02,5.9
West Virginia,2002,03,6.0
West Virginia,2002,04,6.1
West Virginia,2002,05,6.2
West Virginia,2002,06,6.1
West Virginia,2002,07,6.1
West Virginia,2002,08,6.1
